train/success_rate,test/episode,train/episode,stats_o/std,epoch,stats_g/mean,stats_o/mean,test/success_rate,stats_g/std,test/mean_Q
0.2,4680.0,23400.0,0.11165008,233,0.8257352,0.193347,0.6527777777777778,0.1805368,-9.504574
0.20611111111111113,4700.0,23500.0,0.111662835,234,0.8257783,0.19335645,0.586111111111111,0.1805145,-9.952849
0.20166666666666666,4720.0,23600.0,0.11166765,235,0.8258159,0.19336301,0.7055555555555555,0.18050003,-9.375004
0.20000000000000004,4740.0,23700.0,0.11168436,236,0.8258586,0.19337347,0.7388888888888889,0.18049628,-9.2379
0.18888888888888888,4760.0,23800.0,0.111710705,237,0.82587844,0.19337189,0.7749999999999999,0.18049829,-8.694471
0.1922222222222222,4780.0,23900.0,0.11173716,238,0.82589,0.19337116,0.6305555555555555,0.18049076,-10.780524
0.2061111111111111,4800.0,24000.0,0.11175193,239,0.8259053,0.19337064,0.75,0.18047722,-8.677617
0.21444444444444444,4820.0,24100.0,0.11176091,240,0.82591766,0.19336993,0.7777777777777778,0.18044172,-9.054586
0.20000000000000004,4840.0,24200.0,0.111776404,241,0.8259292,0.19337304,0.7333333333333333,0.18042344,-9.086363
0.18833333333333335,4860.0,24300.0,0.11180539,242,0.82594466,0.19337586,0.7277777777777777,0.18042319,-8.924947
0.20944444444444446,4880.0,24400.0,0.111806616,243,0.82597375,0.19338274,0.7944444444444445,0.18038948,-9.147794
0.19833333333333336,4900.0,24500.0,0.1118367,244,0.82597804,0.19337803,0.7611111111111111,0.18041807,-9.367568
0.20833333333333334,4920.0,24600.0,0.111858934,245,0.82597774,0.19337627,0.8416666666666668,0.18044138,-8.768291
0.18666666666666665,4940.0,24700.0,0.11185879,246,0.82598853,0.1933803,0.8333333333333334,0.18045317,-8.495076
0.20833333333333334,4960.0,24800.0,0.11184321,247,0.826004,0.19338526,0.7972222222222223,0.1804248,-9.122221
0.20277777777777778,4980.0,24900.0,0.11185244,248,0.8260161,0.19338971,0.8277777777777777,0.18040961,-9.247975
0.20166666666666666,5000.0,25000.0,0.11184989,249,0.82603,0.19338942,0.7944444444444445,0.1804032,-9.604976
0.215,5020.0,25100.0,0.11183819,250,0.826043,0.19338901,0.8722222222222222,0.18038623,-9.642159
0.21611111111111114,5040.0,25200.0,0.11183967,251,0.8260516,0.19338942,0.8166666666666667,0.18037431,-9.329042
0.22111111111111112,5060.0,25300.0,0.11182341,252,0.8260653,0.19339126,0.7999999999999999,0.1803529,-10.513848
0.20666666666666667,5080.0,25400.0,0.111826845,253,0.82606983,0.19338791,0.775,0.18035847,-10.677555
0.20722222222222225,5100.0,25500.0,0.11183642,254,0.82608867,0.19339293,0.8527777777777776,0.18035395,-10.082546
0.19999999999999998,5120.0,25600.0,0.11183502,255,0.82608604,0.19339228,0.8333333333333334,0.1803627,-10.629342
0.20277777777777778,5140.0,25700.0,0.111824565,256,0.8260875,0.193387,0.8416666666666667,0.1803608,-10.310462
0.21388888888888888,5160.0,25800.0,0.11181847,257,0.8260913,0.19338459,0.7749999999999999,0.18035261,-10.709895
0.20666666666666667,5180.0,25900.0,0.111840196,258,0.82609963,0.19337893,0.8222222222222223,0.18037194,-10.041831
0.18333333333333332,5200.0,26000.0,0.111852355,259,0.8261032,0.19337961,0.8250000000000001,0.1803788,-9.923304
0.1927777777777778,5220.0,26100.0,0.11184839,260,0.82610714,0.1933794,0.7722222222222223,0.1803621,-10.470515
0.18833333333333335,5240.0,26200.0,0.1118553,261,0.826103,0.19337958,0.8305555555555556,0.18036121,-10.119607
0.22500000000000003,5260.0,26300.0,0.11184827,262,0.8261148,0.1933823,0.8666666666666667,0.18033409,-9.186571
0.20777777777777778,5280.0,26400.0,0.11185263,263,0.8261171,0.19338594,0.8444444444444444,0.18033883,-10.501406
0.20944444444444443,5300.0,26500.0,0.11186484,264,0.8261084,0.1933859,0.788888888888889,0.18033355,-10.269965
0.20777777777777778,5320.0,26600.0,0.11187238,265,0.82611877,0.19338676,0.8694444444444444,0.1803171,-9.002389
0.21,5340.0,26700.0,0.1119021,266,0.8261061,0.19338435,0.85,0.18033007,-10.129745
0.2188888888888889,5360.0,26800.0,0.111906,267,0.8261249,0.19338703,0.7805555555555556,0.18033913,-10.439532
0.19666666666666666,5380.0,26900.0,0.11190769,268,0.826133,0.19338992,0.8416666666666667,0.18033105,-9.498145
0.20333333333333334,5400.0,27000.0,0.11191326,269,0.8261435,0.19339055,0.7722222222222221,0.18031958,-10.642816
0.21722222222222223,5420.0,27100.0,0.11191066,270,0.8261523,0.19339105,0.8750000000000001,0.18029472,-9.203145
0.2111111111111111,5440.0,27200.0,0.11191593,271,0.82616836,0.19339445,0.8277777777777777,0.18028897,-10.316877
0.20111111111111113,5460.0,27300.0,0.11192073,272,0.8261773,0.19339621,0.7833333333333334,0.18028688,-11.037456
0.1938888888888889,5480.0,27400.0,0.11193105,273,0.82618195,0.1933964,0.8527777777777777,0.18028206,-10.294371
0.18666666666666665,5500.0,27500.0,0.11193524,274,0.8262021,0.1933985,0.8416666666666666,0.1802693,-9.034904
0.21444444444444447,5520.0,27600.0,0.11195249,275,0.8262253,0.19340414,0.8194444444444444,0.18025343,-9.65986
0.20444444444444448,5540.0,27700.0,0.11197404,276,0.8262422,0.19340849,0.7583333333333333,0.18024164,-10.149556
0.215,5560.0,27800.0,0.11198706,277,0.82625175,0.19341329,0.7944444444444445,0.18023056,-9.676151
0.2138888888888889,5580.0,27900.0,0.11198905,278,0.82627827,0.19342075,0.8000000000000002,0.18021901,-9.881575
0.19777777777777777,5600.0,28000.0,0.11200258,279,0.8262861,0.19342344,0.7527777777777778,0.18019186,-10.197621
0.20166666666666666,5620.0,28100.0,0.11201011,280,0.82631123,0.19343042,0.8111111111111112,0.18017977,-9.552007
0.2038888888888889,5640.0,28200.0,0.1120046,281,0.82632136,0.1934366,0.7083333333333334,0.18016809,-10.763968
0.19333333333333333,5660.0,28300.0,0.112020425,282,0.82633865,0.19344503,0.7749999999999999,0.18015933,-9.538958
0.18666666666666665,5680.0,28400.0,0.11203602,283,0.8263423,0.19344157,0.8027777777777777,0.18016833,-10.005645
0.18722222222222223,5700.0,28500.0,0.11203459,284,0.82637334,0.1934492,0.7888888888888889,0.18015403,-10.317878
0.2138888888888889,5720.0,28600.0,0.11205147,285,0.8263661,0.19344628,0.7472222222222222,0.18015975,-10.732288
0.18944444444444444,5740.0,28700.0,0.11207172,286,0.82638454,0.19344962,0.8027777777777777,0.1801464,-10.013748
0.20222222222222225,5760.0,28800.0,0.11210109,287,0.82639706,0.19345154,0.7583333333333333,0.18015224,-10.229014
0.21222222222222223,5780.0,28900.0,0.11212267,288,0.82640123,0.19345468,0.7888888888888889,0.18016927,-10.357136
0.19,5800.0,29000.0,0.112116046,289,0.8264121,0.19345278,0.7888888888888889,0.18013626,-9.879803
0.19555555555555557,5820.0,29100.0,0.11210643,290,0.8264127,0.1934511,0.7277777777777777,0.18011034,-10.565716
0.20666666666666667,5840.0,29200.0,0.112118036,291,0.82642585,0.19344842,0.7444444444444445,0.1801184,-10.730137
0.20111111111111113,5860.0,29300.0,0.11211392,292,0.8264239,0.1934478,0.7222222222222222,0.1801204,-11.210232
0.20722222222222225,5880.0,29400.0,0.112108216,293,0.8264232,0.19344507,0.786111111111111,0.1801127,-10.656216
0.20055555555555557,5900.0,29500.0,0.1121068,294,0.8264264,0.19344561,0.7916666666666666,0.18013178,-10.262697
0.2088888888888889,5920.0,29600.0,0.11212143,295,0.8264224,0.19343893,0.8222222222222223,0.1801495,-9.962163
0.20888888888888887,5940.0,29700.0,0.11211848,296,0.8264129,0.19343013,0.8194444444444443,0.1801706,-10.732914
0.18333333333333332,5960.0,29800.0,0.11211259,297,0.8264096,0.1934273,0.8055555555555556,0.18019116,-10.175339
0.1938888888888889,5980.0,29900.0,0.112118155,298,0.8263964,0.19342023,0.8527777777777779,0.18020266,-10.072918
0.2,6000.0,30000.0,0.11211823,299,0.8264133,0.19342417,0.8,0.18020794,-10.169645
0.21833333333333338,6020.0,30100.0,0.11212126,300,0.82641953,0.19342287,0.7166666666666666,0.18021467,-11.386406
0.1888888888888889,6040.0,30200.0,0.11212068,301,0.826421,0.19342029,0.7638888888888888,0.1802096,-10.645369
0.19611111111111112,6060.0,30300.0,0.11213737,302,0.8264136,0.19341642,0.786111111111111,0.18023235,-11.255943
0.18944444444444444,6080.0,30400.0,0.11213132,303,0.8264118,0.19341782,0.8194444444444444,0.18023139,-10.667498
0.23111111111111113,6100.0,30500.0,0.1121355,304,0.8264122,0.19341552,0.7944444444444445,0.18024969,-10.721874
0.20666666666666667,6120.0,30600.0,0.11213309,305,0.8264158,0.1934138,0.8305555555555555,0.18024457,-10.1911335
0.18666666666666665,6140.0,30700.0,0.11212911,306,0.8264158,0.19341052,0.7583333333333333,0.1802414,-11.517506
0.2111111111111111,6160.0,30800.0,0.11214251,307,0.82641935,0.19340533,0.8277777777777778,0.18024856,-10.458659
0.2066666666666667,6180.0,30900.0,0.11214748,308,0.8264396,0.19340603,0.6694444444444445,0.18022668,-13.104782
0.18944444444444444,6200.0,31000.0,0.11216055,309,0.82643276,0.19340304,0.8527777777777777,0.18023631,-10.259199
0.21444444444444447,6220.0,31100.0,0.112173766,310,0.8264356,0.1934027,0.8111111111111112,0.18024772,-10.629632
0.21166666666666667,6240.0,31200.0,0.11218831,311,0.82643485,0.193398,0.8083333333333333,0.1802432,-11.073334
0.20444444444444446,6260.0,31300.0,0.11219883,312,0.8264386,0.19339912,0.8722222222222222,0.18025088,-9.848319
0.23111111111111113,6280.0,31400.0,0.11220597,313,0.8264373,0.19339925,0.8527777777777777,0.18025231,-10.778939
0.19611111111111112,6300.0,31500.0,0.112201184,314,0.82644737,0.19339901,0.8277777777777777,0.18023503,-10.750885
0.21777777777777776,6320.0,31600.0,0.1122067,315,0.8264201,0.19339164,0.75,0.18023664,-12.34172
0.2127777777777778,6340.0,31700.0,0.11219463,316,0.82641816,0.19338886,0.8138888888888889,0.18021403,-11.087487
0.18666666666666665,6360.0,31800.0,0.11218902,317,0.82642484,0.19338444,0.8555555555555555,0.18019158,-10.40397
0.18722222222222223,6380.0,31900.0,0.11218606,318,0.8264191,0.19338349,0.7861111111111111,0.1801886,-11.220612
0.2038888888888889,6400.0,32000.0,0.11217519,319,0.8264156,0.19337875,0.8444444444444444,0.18017088,-10.97681
0.2277777777777778,6420.0,32100.0,0.11218169,320,0.82642126,0.19337791,0.8083333333333333,0.18015885,-10.497046
0.23333333333333334,6440.0,32200.0,0.11218516,321,0.826421,0.19337651,0.8361111111111111,0.18015003,-10.897394
0.20666666666666667,6460.0,32300.0,0.11220416,322,0.8264129,0.19337466,0.8138888888888888,0.18015793,-10.544028
0.1938888888888889,6480.0,32400.0,0.11221054,323,0.8264039,0.19337243,0.8527777777777779,0.18015963,-9.971682
0.21055555555555555,6500.0,32500.0,0.112224326,324,0.82640433,0.19337523,0.8388888888888889,0.18016762,-10.481485
0.21444444444444444,6520.0,32600.0,0.11223093,325,0.8264146,0.19338101,0.8,0.18015753,-10.053209
0.21333333333333332,6540.0,32700.0,0.112239614,326,0.8264302,0.19338457,0.8138888888888889,0.18015057,-10.0780735
0.19444444444444445,6560.0,32800.0,0.11223403,327,0.8264464,0.19339016,0.7805555555555556,0.18012851,-10.361675
0.22111111111111112,6580.0,32900.0,0.11221753,328,0.82645893,0.19339368,0.7222222222222222,0.18010937,-10.584696
0.2,6600.0,33000.0,0.112217456,329,0.826472,0.1934002,0.7694444444444444,0.1800927,-11.213424
0.2177777777777778,6620.0,33100.0,0.11220147,330,0.8264942,0.19340712,0.7583333333333333,0.18007034,-10.384483
0.1988888888888889,6640.0,33200.0,0.11219832,331,0.8265164,0.19341421,0.7611111111111112,0.18006217,-10.16856
0.21944444444444444,6660.0,33300.0,0.112185754,332,0.8265397,0.19342402,0.7972222222222222,0.18004936,-9.677753
0.20222222222222222,6680.0,33400.0,0.11219087,333,0.8265668,0.19343227,0.7749999999999999,0.1800402,-10.6222725
0.2022222222222222,6700.0,33500.0,0.112193495,334,0.8265822,0.1934371,0.7805555555555554,0.18005031,-10.851212
0.19166666666666668,6720.0,33600.0,0.11219224,335,0.82659787,0.19344503,0.8222222222222223,0.18006028,-10.307582
0.19444444444444445,6740.0,33700.0,0.112194926,336,0.82660455,0.19345158,0.7138888888888889,0.18005705,-12.057436
0.22111111111111115,6760.0,33800.0,0.11219054,337,0.8266082,0.19345587,0.6777777777777777,0.18005069,-12.4584255
0.1794444444444444,6780.0,33900.0,0.112194195,338,0.82661843,0.1934621,0.786111111111111,0.18005604,-10.877138
0.20055555555555554,6800.0,34000.0,0.11219295,339,0.8266366,0.19346793,0.8166666666666667,0.18004411,-10.2467785
0.21277777777777782,6820.0,34100.0,0.11220392,340,0.82664084,0.19347239,0.8555555555555555,0.1800441,-9.68886
0.21611111111111111,6840.0,34200.0,0.11221678,341,0.8266446,0.19347411,0.7999999999999999,0.18003702,-9.573819
0.18444444444444444,6860.0,34300.0,0.112226896,342,0.82665133,0.19347912,0.8,0.18003899,-9.608906
0.20277777777777778,6880.0,34400.0,0.11223039,343,0.8266566,0.19348592,0.7972222222222223,0.18003076,-10.369482
0.1938888888888889,6900.0,34500.0,0.11223047,344,0.8266664,0.19348982,0.7916666666666666,0.18003957,-10.365987
0.18777777777777777,6920.0,34600.0,0.112230405,345,0.82667243,0.193495,0.7361111111111112,0.18003637,-10.222523
0.18055555555555555,6940.0,34700.0,0.11222262,346,0.8266806,0.19349444,0.7666666666666667,0.18003803,-10.250123
0.22166666666666668,6960.0,34800.0,0.11221948,347,0.82668537,0.19349419,0.7777777777777778,0.18003742,-9.41223
0.19555555555555557,6980.0,34900.0,0.11221491,348,0.8266979,0.19349821,0.7638888888888888,0.18002889,-10.0218725
0.21222222222222223,7000.0,35000.0,0.11220971,349,0.8266814,0.19349758,0.8444444444444444,0.1800291,-9.39713
0.19833333333333336,7020.0,35100.0,0.11220899,350,0.82668424,0.19349474,0.8194444444444445,0.18002674,-10.11656
0.20333333333333334,7040.0,35200.0,0.1122023,351,0.82668453,0.19349234,0.7527777777777778,0.18002337,-10.359205
0.2027777777777778,7060.0,35300.0,0.11221083,352,0.8266785,0.19348696,0.8222222222222223,0.18001705,-9.4218645
0.22,7080.0,35400.0,0.11223587,353,0.8266751,0.19348152,0.838888888888889,0.18003184,-9.513127
0.19611111111111112,7100.0,35500.0,0.11226639,354,0.8266701,0.19347885,0.8055555555555556,0.18005091,-9.915741
0.2122222222222222,7120.0,35600.0,0.11228493,355,0.8266783,0.19347572,0.7666666666666667,0.18004768,-9.444347
0.19833333333333336,7140.0,35700.0,0.1123185,356,0.8266923,0.1934771,0.8388888888888888,0.18005139,-8.608875
0.20055555555555554,7160.0,35800.0,0.112363845,357,0.8266978,0.19347817,0.7638888888888888,0.18006963,-8.764334
0.22333333333333336,7180.0,35900.0,0.11238852,358,0.82670164,0.19348028,0.7388888888888889,0.18005025,-9.712956
0.20555555555555557,7200.0,36000.0,0.11241092,359,0.8267219,0.193489,0.7333333333333333,0.18003485,-8.795902
0.2116666666666667,7220.0,36100.0,0.11241378,360,0.82674366,0.19350317,0.8083333333333333,0.18000555,-8.66737
0.19444444444444445,7240.0,36200.0,0.11244721,361,0.8267301,0.19350512,0.5249999999999999,0.17999782,-7.5027957
0.13166666666666668,7260.0,36300.0,0.112499155,362,0.82660633,0.19347951,0.41944444444444445,0.18003835,-7.5633526
0.10722222222222223,7280.0,36400.0,0.11247815,363,0.82647103,0.19345376,0.43333333333333335,0.18007606,-9.000797
0.10777777777777778,7300.0,36500.0,0.112470426,364,0.8263183,0.1934243,0.4388888888888889,0.18015125,-8.988163
0.12055555555555555,7320.0,36600.0,0.11248345,365,0.8261581,0.19339556,0.46111111111111114,0.180251,-8.641028
0.12277777777777778,7340.0,36700.0,0.112497434,366,0.826,0.19336408,0.4861111111111111,0.18034418,-9.021671
0.1444444444444445,7360.0,36800.0,0.112496585,367,0.8258672,0.19333881,0.48888888888888893,0.18042505,-8.876308
0.13,7380.0,36900.0,0.11250326,368,0.8257339,0.19331312,0.4861111111111111,0.18053539,-9.098475
0.13444444444444445,7400.0,37000.0,0.11250654,369,0.8256198,0.19329102,0.5138888888888888,0.18061277,-9.393575
0.13777777777777775,7420.0,37100.0,0.11251606,370,0.8254979,0.19326985,0.5166666666666667,0.18070012,-10.13986
0.15722222222222224,7440.0,37200.0,0.11252541,371,0.8253922,0.19325216,0.5611111111111111,0.18079084,-9.435791
0.14666666666666667,7460.0,37300.0,0.11253823,372,0.82528526,0.19323198,0.5222222222222223,0.18087499,-10.45227
0.15944444444444444,7480.0,37400.0,0.11255695,373,0.82518315,0.19321612,0.55,0.18096773,-10.588754
0.1527777777777778,7500.0,37500.0,0.11256674,374,0.82510304,0.19320256,0.5277777777777778,0.18104273,-11.0695
0.1688888888888889,7520.0,37600.0,0.11258537,375,0.82502913,0.19319332,0.5750000000000001,0.18110847,-10.932337
0.17666666666666664,7540.0,37700.0,0.1126003,376,0.8249669,0.19318336,0.6777777777777777,0.18116927,-9.776681
0.14222222222222222,7560.0,37800.0,0.112606496,377,0.82487327,0.193167,0.2583333333333333,0.18120736,-9.041462
0.07222222222222223,7580.0,37900.0,0.112590276,378,0.8247134,0.19313852,0.25,0.18125659,-9.266155
0.07,7600.0,38000.0,0.11256312,379,0.82457703,0.19311316,0.275,0.18130356,-9.423877
0.08777777777777779,7620.0,38100.0,0.11254774,380,0.8244399,0.19309145,0.24722222222222218,0.18136314,-9.744999
0.10111111111111111,7640.0,38200.0,0.1125341,381,0.82430553,0.19306953,0.3722222222222222,0.18142216,-9.133808
0.1127777777777778,7660.0,38300.0,0.112519704,382,0.82418084,0.19304684,0.4083333333333333,0.18147548,-9.633594
0.12277777777777778,7680.0,38400.0,0.112515636,383,0.82405823,0.19302532,0.4,0.18153416,-10.5893135
0.135,7700.0,38500.0,0.11251158,384,0.82395035,0.19300644,0.5166666666666667,0.18160054,-10.017583
0.13555555555555554,7720.0,38600.0,0.11250859,385,0.82384926,0.1929875,0.5555555555555556,0.18166578,-10.117504
0.14055555555555557,7740.0,38700.0,0.112498656,386,0.8237625,0.1929756,0.5916666666666666,0.18173003,-10.543031
0.17,7760.0,38800.0,0.11249934,387,0.82368326,0.19296509,0.6083333333333333,0.18179372,-10.555594
0.1688888888888889,7780.0,38900.0,0.11251448,388,0.8236067,0.1929512,0.5916666666666667,0.18186389,-11.321832
0.18555555555555556,7800.0,39000.0,0.11250847,389,0.8235673,0.1929428,0.6694444444444445,0.18189324,-10.391126
0.17944444444444446,7820.0,39100.0,0.11251264,390,0.823543,0.19293734,0.7666666666666667,0.18190424,-10.57874
0.2022222222222222,7840.0,39200.0,0.112519234,391,0.8235302,0.19293573,0.8250000000000001,0.18191865,-10.048182
0.20833333333333337,7860.0,39300.0,0.11251659,392,0.8235509,0.19294222,0.838888888888889,0.1819117,-9.233612
0.1988888888888889,7880.0,39400.0,0.11251894,393,0.823569,0.19294807,0.7111111111111111,0.18190537,-11.257351
0.20444444444444443,7900.0,39500.0,0.11252671,394,0.8235873,0.1929509,0.8083333333333333,0.18189494,-9.555405
0.19833333333333336,7920.0,39600.0,0.11252776,395,0.8235991,0.19295365,0.7833333333333333,0.1818866,-10.765101
0.2038888888888889,7940.0,39700.0,0.11252623,396,0.82361764,0.19295603,0.8027777777777778,0.1818785,-9.820545
0.20055555555555557,7960.0,39800.0,0.11253449,397,0.82364225,0.19295886,0.7972222222222222,0.18186408,-9.737358
0.20833333333333334,7980.0,39900.0,0.112542495,398,0.82365716,0.19296187,0.7861111111111111,0.1818706,-10.779852
0.2038888888888889,8000.0,40000.0,0.11254312,399,0.8236731,0.19296606,0.8138888888888888,0.18184286,-9.8560705
0.2111111111111111,8020.0,40100.0,0.11254218,400,0.8236902,0.192972,0.7749999999999999,0.18181956,-9.494702
0.21555555555555556,8040.0,40200.0,0.11254292,401,0.823714,0.19297893,0.8,0.18180948,-10.013919
0.21333333333333332,8060.0,40300.0,0.11254324,402,0.8237272,0.19298524,0.8472222222222222,0.18180288,-9.159878
0.2061111111111111,8080.0,40400.0,0.11254859,403,0.8237343,0.19298765,0.7694444444444444,0.18179822,-9.896947
0.20111111111111113,8100.0,40500.0,0.11255261,404,0.8237469,0.19298969,0.8194444444444444,0.18179655,-9.99791
0.21555555555555556,8120.0,40600.0,0.11255244,405,0.8237603,0.19298917,0.7805555555555554,0.18177636,-10.830033
0.21333333333333332,8140.0,40700.0,0.112550326,406,0.8237573,0.19298917,0.7638888888888888,0.18176757,-11.197698
0.2127777777777778,8160.0,40800.0,0.11254105,407,0.8237573,0.19298446,0.8583333333333333,0.18174458,-9.400188
0.18833333333333335,8180.0,40900.0,0.11255421,408,0.823755,0.19298233,0.8083333333333333,0.18175162,-10.414128
0.1938888888888889,8200.0,41000.0,0.11255762,409,0.82376385,0.19298273,0.8333333333333334,0.1817379,-9.693554
0.2,8220.0,41100.0,0.11255607,410,0.8237653,0.19297886,0.8250000000000001,0.18172234,-9.861622
0.22666666666666668,8240.0,41200.0,0.112556234,411,0.8237777,0.19297904,0.8277777777777777,0.1816991,-9.756261
0.21222222222222223,8260.0,41300.0,0.11255997,412,0.82378936,0.19298026,0.786111111111111,0.18168628,-10.198366
0.21555555555555558,8280.0,41400.0,0.11256644,413,0.8238072,0.19298227,0.8500000000000001,0.18167883,-9.015777
0.21166666666666667,8300.0,41500.0,0.11257071,414,0.8238168,0.19298275,0.8222222222222222,0.18166023,-9.273615
0.20166666666666666,8320.0,41600.0,0.11257301,415,0.8238301,0.192985,0.7666666666666666,0.1816414,-9.251197
0.19166666666666668,8340.0,41700.0,0.11258349,416,0.8238318,0.1929888,0.7527777777777778,0.18162926,-9.6196375
0.19166666666666668,8360.0,41800.0,0.1125913,417,0.8238328,0.19299085,0.8194444444444444,0.18160602,-8.54388
0.20111111111111113,8380.0,41900.0,0.11260232,418,0.8238287,0.19299133,0.7138888888888889,0.18160602,-10.815894
0.20833333333333334,8400.0,42000.0,0.11260465,419,0.82383716,0.19299372,0.6166666666666667,0.18157929,-11.417347
0.2,8420.0,42100.0,0.112611376,420,0.8238478,0.19299562,0.6916666666666667,0.18156433,-10.174459
0.2222222222222222,8440.0,42200.0,0.11261453,421,0.82385015,0.19299841,0.7111111111111111,0.18154907,-10.059545
0.20888888888888887,8460.0,42300.0,0.112616435,422,0.8238652,0.193004,0.5666666666666668,0.18153456,-12.233453
0.21944444444444444,8480.0,42400.0,0.11261765,423,0.8238769,0.19300897,0.7638888888888888,0.18151805,-9.536633
0.21055555555555555,8500.0,42500.0,0.11261959,424,0.82389736,0.1930142,0.8527777777777777,0.18149751,-8.83752
0.205,8520.0,42600.0,0.11262104,425,0.8239143,0.19301969,0.8055555555555556,0.18146938,-8.801229
0.19444444444444445,8540.0,42700.0,0.11262552,426,0.8239229,0.19302511,0.7805555555555554,0.18146679,-9.242465
0.21722222222222223,8560.0,42800.0,0.112629265,427,0.82393765,0.19303247,0.8444444444444444,0.18144788,-9.037563
0.20055555555555557,8580.0,42900.0,0.11263463,428,0.8239529,0.19303791,0.825,0.18144387,-8.464044
0.1955555555555556,8600.0,43000.0,0.11264148,429,0.82397485,0.19304545,0.8777777777777778,0.18144152,-8.64017
0.2161111111111111,8620.0,43100.0,0.11264208,430,0.8239866,0.19305098,0.8194444444444444,0.18142784,-9.263584
0.20444444444444448,8640.0,43200.0,0.11264171,431,0.8239994,0.19305468,0.7638888888888888,0.18142094,-9.676
0.22388888888888892,8660.0,43300.0,0.11264144,432,0.82401204,0.19306058,0.8916666666666665,0.18141216,-8.629687
0.20333333333333334,8680.0,43400.0,0.112641305,433,0.82403904,0.19306795,0.8777777777777778,0.1813986,-8.960587
0.19777777777777777,8700.0,43500.0,0.11263689,434,0.8240615,0.19307764,0.7611111111111111,0.18139201,-10.103561
0.1927777777777778,8720.0,43600.0,0.11264343,435,0.8240826,0.19308455,0.8333333333333334,0.18140012,-9.063069
0.20666666666666667,8740.0,43700.0,0.1126434,436,0.82409275,0.1930903,0.8472222222222222,0.18139593,-9.108395
0.20444444444444446,8760.0,43800.0,0.112643495,437,0.824099,0.19309399,0.8027777777777778,0.18140027,-9.528846
0.20666666666666667,8780.0,43900.0,0.11263899,438,0.8241236,0.19310018,0.8250000000000001,0.18138586,-9.513976
0.19722222222222222,8800.0,44000.0,0.11263459,439,0.8241373,0.19310337,0.8027777777777777,0.18137057,-9.46308
0.2255555555555556,8820.0,44100.0,0.11262384,440,0.8241403,0.19310522,0.8638888888888889,0.18135384,-9.09985
0.22722222222222221,8840.0,44200.0,0.11262984,441,0.82414573,0.19310768,0.8305555555555555,0.18135484,-9.620597
0.21555555555555558,8860.0,44300.0,0.11262873,442,0.82415414,0.19310993,0.8611111111111112,0.1813516,-9.269799
0.21666666666666667,8880.0,44400.0,0.11261925,443,0.824157,0.19311243,0.7833333333333333,0.1813396,-10.627943
0.22777777777777775,8900.0,44500.0,0.11261114,444,0.8241603,0.19311678,0.8527777777777777,0.1813364,-9.41621
0.2016666666666667,8920.0,44600.0,0.1126031,445,0.8241825,0.19312471,0.8472222222222222,0.1813265,-8.903342
0.20500000000000002,8940.0,44700.0,0.11259362,446,0.82419014,0.193129,0.8000000000000002,0.18131858,-9.561941
0.20333333333333334,8960.0,44800.0,0.112590656,447,0.8241979,0.19313496,0.7444444444444445,0.18131673,-10.297033
0.2,8980.0,44900.0,0.112583786,448,0.8242047,0.19313985,0.8194444444444444,0.18130809,-9.434689
0.2,9000.0,45000.0,0.11257189,449,0.8242162,0.19314635,0.7361111111111112,0.18129367,-10.720461
0.20722222222222222,9020.0,45100.0,0.11256368,450,0.82422584,0.19315127,0.8694444444444445,0.18127772,-9.144632
0.20444444444444443,9040.0,45200.0,0.11255884,451,0.8242299,0.19315495,0.7111111111111111,0.1812659,-11.518352
0.19166666666666668,9060.0,45300.0,0.11254963,452,0.8242371,0.19315903,0.8222222222222223,0.18125504,-10.018075
0.1988888888888889,9080.0,45400.0,0.11254231,453,0.82424736,0.19316395,0.8000000000000002,0.18125129,-10.129957
0.20277777777777778,9100.0,45500.0,0.11253336,454,0.82425445,0.19316967,0.8166666666666667,0.18124229,-10.352157
0.20111111111111113,9120.0,45600.0,0.11252712,455,0.8242482,0.19317007,0.8222222222222222,0.18123674,-10.334322
0.2027777777777778,9140.0,45700.0,0.11251899,456,0.8242626,0.1931732,0.8138888888888888,0.18122925,-10.3890505
0.2022222222222222,9160.0,45800.0,0.11250823,457,0.8242779,0.19317825,0.7749999999999999,0.18121348,-10.666215
0.21166666666666667,9180.0,45900.0,0.11250077,458,0.82428753,0.19318077,0.7777777777777778,0.1812145,-10.859847
0.19111111111111112,9200.0,46000.0,0.11249534,459,0.82430446,0.19318382,0.8083333333333333,0.18119518,-10.169147
0.20666666666666667,9220.0,46100.0,0.11249236,460,0.8243121,0.19318777,0.8055555555555556,0.18118766,-10.218966
0.2027777777777778,9240.0,46200.0,0.11250036,461,0.8243209,0.1931898,0.8583333333333333,0.18119049,-10.137051
0.19833333333333336,9260.0,46300.0,0.11250857,462,0.82433105,0.19319302,0.8111111111111111,0.18118946,-10.312496
0.20333333333333334,9280.0,46400.0,0.11251007,463,0.8243314,0.19319418,0.7722222222222223,0.18118542,-10.777259
0.2111111111111111,9300.0,46500.0,0.112513505,464,0.8243354,0.19319776,0.8000000000000002,0.18117094,-9.17408
0.19555555555555554,9320.0,46600.0,0.11251076,465,0.8243449,0.19319741,0.7916666666666666,0.18114635,-9.623496
0.20444444444444448,9340.0,46700.0,0.112511605,466,0.82434964,0.19319957,0.7611111111111111,0.18112844,-10.398859
0.22722222222222221,9360.0,46800.0,0.11250647,467,0.8243495,0.19319995,0.7777777777777777,0.18111575,-9.379251
